,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
24,ILG,2014-01-01 08:51,24.98,65.58,0.0,1028.80,0.0,10.00,M,CLR,M,M
25,GED,2014-01-01 08:54,28.94,63.10,0.0,1029.20,0.0,10.00,M,CLR,M,M
26,DOV,2014-01-01 08:58,24.62,76.59,2.3,1028.40,0.0,10.00,M,CLR,M,M
27,ILG,2014-01-01 09:51,21.02,77.45,8.1,1028.40,0.0,10.00,M,CLR,M,M
28,GED,2014-01-01 09:54,26.96,68.44,0.0,1029.00,0.0,10.00,M,CLR,M,M
29,DOV,2014-01-01 09:58,25.52,79.68,2.3,1028.40,0.0,10.00,M,BKN,M,M
30,ILG,2014-01-01 10:51,26.06,71.04,3.5,1028.90,0.0,10.00,M,OVC,M,M
31,GED,2014-01-01 10:54,26.06,77.32,0.0,1029.80,0.0,10.00,M,CLR,M,M
32,DOV,2014-01-01 10:58,26.60,75.61,3.5,1029.10,0.0,10.00,M,CLR,M,M
33,ILG,2014-01-01 11:51,26.96,71.69,0.0,1029.80,0.0,10.00,M,CLR,M,M
34,GED,2014-01-01 11:54,26.06,77.32,0.0,1030.10,0.0,10.00,M,CLR,M,M
35,DOV,2014-01-01 11:58,26.24,80.35,2.3,1029.80,0.0,10.00,M,CLR,M,M
36,ILG,2014-01-01 12:51,28.04,68.57,0.0,1029.70,0.0,10.00,M,CLR,M,M
37,GED,2014-01-01 12:54,24.98,80.87,0.0,1030.40,0.0,10.00,M,CLR,M,M
38,DOV,2014-01-01 12:58,27.50,82.31,4.6,1030.10,0.0,10.00,M,CLR,M,M
39,ILG,2014-01-01 13:51,30.02,68.81,3.5,1030.20,0.0,10.00,M,CLR,M,M
40,GED,2014-01-01 13:54,28.94,74.70,0.0,1030.90,0.0,10.00,M,CLR,M,M
41,DOV,2014-01-01 13:58,32.18,69.59,6.9,1030.50,0.0,10.00,M,FEW,M,M
42,ILG,2014-01-01 14:51,35.06,49.30,8.1,1030.40,0.0,10.00,M,CLR,M,M
43,GED,2014-01-01 14:54,32.00,69.04,0.0,1031.10,0.0,10.00,M,CLR,M,M
44,DOV,2014-01-01 14:58,35.78,62.11,10.4,1030.50,0.0,10.00,M,CLR,M,M
45,ILG,2014-01-01 15:51,37.04,45.58,10.4,1030.20,0.0,10.00,M,CLR,M,M
46,GED,2014-01-01 15:54,39.02,54.68,9.2,1030.60,0.0,10.00,M,CLR,M,M
47,DOV,2014-01-01 15:58,39.02,50.31,11.5,1030.10,0.0,10.00,M,CLR,M,M
48,ILG,2014-01-01 16:51,37.94,46.09,6.9,1029.00,0.0,10.00,M,CLR,M,M
49,GED,2014-01-01 16:54,42.98,44.83,8.1,1029.20,0.0,10.00,M,CLR,M,M
50,DOV,2014-01-01 16:58,41.00,47.66,9.2,1029.10,0.0,10.00,M,CLR,M,M
51,ILG,2014-01-01 17:51,41.00,42.51,10.4,1027.70,0.0,10.00,M,CLR,M,M
52,GED,2014-01-01 17:54,46.04,43.34,12.7,1028.30,0.0,10.00,M,CLR,M,M
53,DOV,2014-01-01 17:58,42.08,48.56,8.1,1028.10,0.0,10.00,M,SCT,BKN,M
54,ILG,2014-01-01 18:51,41.00,44.51,6.9,1026.90,0.0,10.00,M,CLR,M,M
55,GED,2014-01-01 18:54,46.94,45.48,11.5,1027.50,0.0,10.00,M,CLR,M,M
56,DOV,2014-01-01 18:58,44.42,46.79,11.5,1027.10,0.0,10.00,M,SCT,M,M
57,ILG,2014-01-01 19:51,42.08,42.69,6.9,1026.40,0.0,10.00,M,CLR,M,M
58,GED,2014-01-01 19:54,46.94,49.33,11.5,1026.70,0.0,10.00,M,CLR,M,M
59,DOV,2014-01-01 19:58,44.42,48.21,9.2,1026.10,0.0,10.00,M,SCT,M,M
60,ILG,2014-01-01 20:51,39.92,59.50,9.2,1025.90,0.0,10.00,M,CLR,M,M
61,GED,2014-01-01 20:54,46.94,49.33,11.5,1026.00,0.0,10.00,M,CLR,M,M
62,DOV,2014-01-01 20:58,39.20,75.16,4.6,1025.70,0.0,10.00,M,CLR,M,M
63,ILG,2014-01-01 21:51,39.02,59.37,6.9,1026.00,0.0,10.00,M,CLR,M,M
64,GED,2014-01-01 21:54,44.06,57.50,5.8,1025.70,0.0,10.00,M,CLR,M,M
65,DOV,2014-01-01 21:58,37.04,84.21,2.3,1025.40,0.0,10.00,M,FEW,M,M
66,ILG,2014-01-01 22:51,37.94,61.94,4.6,1025.60,0.0,10.00,M,CLR,M,M
67,GED,2014-01-01 22:54,37.94,72.87,3.5,1025.20,0.0,10.00,M,CLR,M,M
68,DOV,2014-01-01 22:58,35.24,93.07,0.0,1025.10,0.0,10.00,M,SCT,M,M
69,ILG,2014-01-01 23:51,37.04,64.17,4.6,1025.20,0.0,10.00,M,CLR,M,M
70,GED,2014-01-01 23:54,37.94,72.87,5.8,1024.80,0.0,10.00,M,CLR,M,M
71,DOV,2014-01-01 23:58,33.80,93.03,1.2,1024.70,0.0,10.00,M,CLR,M,M
72,ILG,2014-01-02 00:51,37.04,66.60,5.8,1024.80,0.0,10.00,M,CLR,M,M
73,GED,2014-01-02 00:54,33.98,78.62,0.0,1024.40,0.0,10.00,M,CLR,M,M
74,DOV,2014-01-02 00:58,32.90,94.36,0.0,1024.00,0.0,10.00,M,BKN,M,M
75,ILG,2014-01-02 01:51,37.04,69.63,5.8,1024.00,0.0,10.00,M,CLR,M,M
76,GED,2014-01-02 01:54,33.08,84.56,0.0,1023.50,0.0,10.00,M,CLR,M,M
77,DOV,2014-01-02 01:58,31.10,97.84,2.3,1023.40,0.0,10.00,M,BKN,M,M
78,ILG,2014-01-02 02:51,35.96,69.51,9.2,1023.50,0.0,10.00,M,FEW,M,M
79,GED,2014-01-02 02:54,32.00,85.12,0.0,1022.70,0.0,10.00,M,CLR,M,M
80,DOV,2014-01-02 02:58,33.08,97.85,2.3,1022.70,0.0,10.00,M,BKN,M,M
81,ILG,2014-01-02 03:16,35.60,69.46,6.9,M,0.0,10.00,M,BKN,M,M
82,ILG,2014-01-02 03:51,35.96,66.97,10.4,1023.30,0.0,10.00,M,OVC,M,M
83,GED,2014-01-02 03:54,30.92,88.92,0.0,1022.10,0.0,10.00,M,CLR,M,M
84,DOV,2014-01-02 03:58,31.46,98.55,2.3,1022.30,0.0,10.00,M,BKN,M,M
85,ILG,2014-01-02 04:17,33.80,69.25,9.2,M,0.0,10.00,M,SCT,M,M
86,ILG,2014-01-02 04:51,33.98,66.72,11.5,1022.30,0.0,10.00,M,CLR,M,M
87,GED,2014-01-02 04:54,30.92,85.05,0.0,1021.60,0.0,10.00,M,CLR,M,M
88,DOV,2014-01-02 04:58,30.02,99.27,1.2,1021.70,0.0,10.00,M,BKN,M,M
89,DOV,2014-01-02 05:08,30.20,100.00,2.3,M,0.0,7.00,M,FEW,M,M
90,DOV,2014-01-02 05:13,32.00,92.97,2.3,M,0.0,3.00,M,FEW,M,M
91,DOV,2014-01-02 05:18,32.00,100.00,1.2,M,0.0,1.50,M,CLR,M,M
92,DOV,2014-01-02 05:28,32.00,100.00,2.3,M,0.0,5.00,M,FEW,M,M
93,DOV,2014-01-02 05:33,32.00,100.00,0.0,M,0.0,6.00,M,SCT,M,M
94,DOV,2014-01-02 05:43,32.00,100.00,2.3,M,0.0,2.50,M,SCT,BKN,M
95,DOV,2014-01-02 05:48,32.00,100.00,2.3,M,0.0,1.00,M,BKN,BKN,M
96,ILG,2014-01-02 05:51,33.98,66.72,11.5,1021.20,0.0,10.00,M,CLR,M,M
97,DOV,2014-01-02 05:53,32.00,100.00,3.5,M,0.0,1.25,M,BKN,OVC,M
98,GED,2014-01-02 05:54,32.00,85.12,0.0,1020.90,0.0,10.00,M,CLR,M,M
99,DOV,2014-01-02 05:58,32.00,100.00,3.5,1020.60,0.0,2.50,M,BKN,OVC,M
100,DOV,2014-01-02 06:03,32.00,100.00,3.5,M,0.0,6.00,M,OVC,M,M
101,DOV,2014-01-02 06:08,32.00,100.00,3.5,M,0.0,10.00,M,OVC,M,M
102,DOV,2014-01-02 06:13,32.00,100.00,4.6,M,0.0,9.00,M,OVC,M,M
103,DOV,2014-01-02 06:48,33.80,100.00,3.5,M,0.0,10.00,M,OVC,M,M
104,ILG,2014-01-02 06:51,33.08,71.82,6.9,1021.00,0.0,10.00,M,CLR,M,M
105,GED,2014-01-02 06:54,28.94,88.82,0.0,1020.20,0.0,7.00,M,CLR,M,M
106,DOV,2014-01-02 06:58,34.52,99.28,2.3,1020.00,0.0,10.00,M,OVC,M,M
107,DOV,2014-01-02 07:03,35.60,100.00,1.2,M,0.0,9.00,M,OVC,M,M
108,DOV,2014-01-02 07:33,32.00,100.00,0.0,M,0.0,4.00,M,OVC,M,M
109,DOV,2014-01-02 07:38,32.00,100.00,0.0,M,0.0,1.75,M,OVC,M,M
110,DOV,2014-01-02 07:43,32.00,100.00,0.0,M,0.0,1.00,M,OVC,M,M
111,DOV,2014-01-02 07:48,32.00,100.00,0.0,M,0.0,0.50,M,OVC,M,M
112,ILG,2014-01-02 07:51,33.98,72.45,8.1,1020.30,0.0,10.00,M,CLR,M,M
113,DOV,2014-01-02 07:53,32.00,100.00,1.2,M,0.0,0.50,M,OVC,M,M
114,GED,2014-01-02 07:54,30.02,88.22,0.0,1019.40,0.0,9.00,M,CLR,M,M
115,DOV,2014-01-02 07:58,32.72,100.00,0.0,1019.60,0.0,0.50,M,OVC,M,M
116,DOV,2014-01-02 08:03,32.00,100.00,1.2,M,0.0,0.50,M,OVC,M,M
117,DOV,2014-01-02 08:13,32.00,100.00,3.5,M,0.0,0.50,M,OVC,M,M
118,DOV,2014-01-02 08:23,32.00,100.00,4.6,M,0.0,0.75,M,OVC,M,M
119,DOV,2014-01-02 08:28,32.00,100.00,3.5,M,0.0,1.00,M,BKN,M,M
120,DOV,2014-01-02 08:33,32.00,100.00,3.5,M,0.0,0.75,M,BKN,M,M
121,DOV,2014-01-02 08:38,32.00,100.00,2.3,M,0.0,1.00,M,SCT,M,M
122,DOV,2014-01-02 08:43,32.00,100.00,3.5,M,0.0,1.25,M,FEW,M,M
123,DOV,2014-01-02 08:48,32.00,100.00,3.5,M,0.0,1.00,M,FEW,M,M
124,ILG,2014-01-02 08:51,33.08,77.96,8.1,1019.20,0.0,10.00,M,CLR,M,M
125,DOV,2014-01-02 08:53,32.00,100.00,3.5,M,0.0,1.00,M,CLR,M,M
126,GED,2014-01-02 08:54,30.02,88.22,0.0,1018.30,0.0,8.00,M,CLR,M,M
127,DOV,2014-01-02 08:58,30.38,100.00,2.3,1018.30,0.0,0.75,M,FEW,M,M
128,DOV,2014-01-02 09:03,32.00,100.00,3.5,M,0.0,0.50,M,SCT,M,M
129,DOV,2014-01-02 09:23,30.20,100.00,4.6,M,0.0,0.25,M,OVC,M,M
130,DOV,2014-01-02 09:38,28.40,100.00,4.6,M,0.0,0.50,M,BKN,M,M
131,DOV,2014-01-02 09:43,30.20,100.00,4.6,M,0.0,0.50,M,BKN,BKN,M
132,DOV,2014-01-02 09:48,30.20,100.00,3.5,M,0.0,1.00,M,BKN,BKN,M
133,ILG,2014-01-02 09:51,33.08,81.50,4.6,1018.40,0.0,9.00,M,FEW,M,M
134,DOV,2014-01-02 09:53,30.20,100.00,3.5,M,0.0,3.00,M,BKN,BKN,M
135,GED,2014-01-02 09:54,28.94,92.19,0.0,1017.10,0.0,6.00,M,CLR,M,M
136,DOV,2014-01-02 09:58,29.84,100.00,2.3,1017.30,0.0,4.00,M,BKN,BKN,M
137,DOV,2014-01-02 10:03,30.20,100.00,2.3,M,0.0,5.00,M,BKN,M,M
138,DOV,2014-01-02 10:23,30.20,100.00,3.5,M,0.0,4.00,M,FEW,M,M
139,DOV,2014-01-02 10:33,30.20,100.00,2.3,M,0.0,6.00,M,CLR,M,M
140,ILG,2014-01-02 10:51,32.00,81.42,6.9,1017.70,0.0,9.00,M,CLR,M,M
141,DOV,2014-01-02 10:53,30.20,100.00,4.6,M,0.0,5.00,M,CLR,M,M
142,GED,2014-01-02 10:54,30.02,88.22,0.0,1016.80,0.0,9.00,M,CLR,M,M
143,DOV,2014-01-02 10:58,29.66,100.00,4.6,1016.90,0.0,4.00,M,CLR,M,M
144,DOV,2014-01-02 11:03,30.20,100.00,4.6,M,0.0,7.00,M,CLR,M,M
145,DOV,2014-01-02 11:13,28.40,100.00,4.6,M,0.0,10.00,M,CLR,M,M
146,GED,2014-01-02 11:15,30.02,88.22,0.0,M,0.0,8.00,M,SCT,M,M
147,DOV,2014-01-02 11:18,28.40,100.00,3.5,M,0.0,9.00,M,CLR,M,M
148,DOV,2014-01-02 11:28,30.20,100.00,4.6,M,0.0,10.00,M,FEW,M,M
149,GED,2014-01-02 11:51,30.20,86.28,0.0,M,0.0,6.00,M,BKN,M,M
150,ILG,2014-01-02 11:51,32.00,81.42,8.1,1016.90,0.0,9.00,M,CLR,M,M
151,GED,2014-01-02 11:54,30.02,88.22,0.0,1016.50,0.0,6.00,M,BKN,M,M
152,DOV,2014-01-02 11:58,30.56,100.00,3.5,1016.60,0.0,10.00,M,CLR,M,M
153,GED,2014-01-02 12:01,30.02,88.22,0.0,M,0.0,1.25,M,OVC,M,M
154,GED,2014-01-02 12:03,30.02,92.23,0.0,M,0.0,0.75,M,OVC,M,M
155,ILG,2014-01-02 12:51,32.00,81.42,9.2,1016.90,0.0,8.00,M,CLR,M,M
156,GED,2014-01-02 12:54,30.02,92.23,0.0,1015.90,0.0,0.25,M,VV ,M,M
157,DOV,2014-01-02 12:58,29.66,100.00,3.5,1015.90,0.0,6.00,M,CLR,M,M
158,GED,2014-01-02 13:14,30.92,92.26,0.0,M,0.0,0.75,M,CLR,M,M
159,GED,2014-01-02 13:21,30.02,92.23,0.0,M,0.0,1.25,M,CLR,M,M
160,GED,2014-01-02 13:30,30.92,92.26,0.0,M,0.0,2.50,M,CLR,M,M
161,GED,2014-01-02 13:36,30.92,92.26,0.0,M,0.0,3.00,M,FEW,M,M
162,ILG,2014-01-02 13:37,33.80,80.36,13.8,M,0.0,9.00,M,BKN,M,M
163,ILG,2014-01-02 13:51,35.06,78.13,12.7,1016.40,0.0,9.00,M,OVC,M,M
164,GED,2014-01-02 13:54,32.00,88.32,0.0,1015.40,0.0,4.00,M,SCT,M,M
165,DOV,2014-01-02 13:58,32.54,100.00,3.5,1015.60,0.0,10.00,M,CLR,M,M
166,GED,2014-01-02 14:04,32.00,92.29,0.0,M,0.0,2.50,M,BKN,M,M
167,GED,2014-01-02 14:15,33.08,88.37,0.0,M,0.0,3.00,M,SCT,M,M
168,DOV,2014-01-02 14:33,35.60,100.00,4.6,M,0.0,10.00,M,BKN,M,M
169,GED,2014-01-02 14:35,33.98,88.42,0.0,M,0.0,2.00,M,FEW,M,M
170,ILG,2014-01-02 14:51,33.98,81.57,16.1,1015.90,0.0,7.00,M,OVC,M,M
171,GED,2014-01-02 14:54,35.06,88.47,0.0,1015.00,0.0,3.00,M,FEW,M,M
172,DOV,2014-01-02 14:58,36.68,99.29,6.9,1015.20,0.0,10.00,M,OVC,M,M
173,DOV,2014-01-02 15:28,37.40,100.00,8.1,M,0.0,10.00,M,OVC,M,M
174,GED,2014-01-02 15:31,37.04,92.46,3.5,M,0.0,2.00,M,CLR,M,M
175,GED,2014-01-02 15:38,37.94,92.49,0.0,M,0.0,1.50,M,CLR,M,M
176,ILG,2014-01-02 15:42,33.80,80.36,13.8,M,0.0,6.00,M,OVC,M,M
177,ILG,2014-01-02 15:51,33.98,81.57,12.7,1014.90,0.0,6.00,M,OVC,M,M
178,GED,2014-01-02 15:54,39.02,88.66,4.6,1013.30,0.0,2.50,M,CLR,M,M
179,DOV,2014-01-02 15:58,36.68,100.00,5.8,1013.90,0.0,8.00,M,OVC,M,M
180,DOV,2014-01-02 16:03,37.40,100.00,5.8,M,0.0,7.00,M,OVC,M,M
181,GED,2014-01-02 16:06,39.02,92.53,3.5,M,0.0,3.00,M,CLR,M,M
182,GED,2014-01-02 16:14,39.02,92.53,4.6,M,0.0,2.50,M,CLR,M,M
183,GED,2014-01-02 16:24,39.92,89.34,4.6,M,0.0,1.75,M,SCT,M,M
184,GED,2014-01-02 16:29,39.92,92.56,3.5,M,0.0,0.75,M,BKN,M,M
185,ILG,2014-01-02 16:37,33.80,80.36,16.1,M,0.0,7.00,M,OVC,M,M
186,DOV,2014-01-02 16:43,37.40,100.00,8.1,M,0.0,8.00,M,OVC,M,M
187,ILG,2014-01-02 16:51,33.98,78.62,16.1,1013.40,0.0,6.00,M,OVC,M,M
188,GED,2014-01-02 16:54,39.92,92.56,3.5,1012.00,0.0,1.00,M,OVC,M,M
189,DOV,2014-01-02 16:58,37.58,100.00,6.9,1011.80,0.0,9.00,M,OVC,M,M
190,GED,2014-01-02 17:03,41.00,88.76,5.8,M,0.0,1.25,M,OVC,M,M
191,GED,2014-01-02 17:23,41.00,88.76,6.9,M,0.0,2.50,M,OVC,M,M
192,GED,2014-01-02 17:28,41.00,88.76,8.1,M,0.0,3.00,M,BKN,OVC,M
193,DOV,2014-01-02 17:33,37.40,100.00,10.4,M,0.0,10.00,M,OVC,M,M
194,ILG,2014-01-02 17:51,33.08,81.50,17.3,1011.70,0.0,5.00,M,OVC,M,M
195,GED,2014-01-02 17:54,42.08,85.13,9.2,1009.70,0.0,5.00,M,BKN,M,M
196,DOV,2014-01-02 17:58,37.94,99.30,9.2,1010.50,0.0,10.00,M,OVC,M,M
197,ILG,2014-01-02 18:06,33.80,80.36,16.1,M,0.0,6.00,21.9,OVC,M,M
198,DOV,2014-01-02 18:08,37.40,100.00,9.2,M,0.0,10.00,M,OVC,M,M
199,GED,2014-01-02 18:09,42.08,85.13,5.8,M,0.0,7.00,M,SCT,M,M
200,DOV,2014-01-02 18:23,37.40,100.00,11.5,M,0.0,10.00,M,OVC,M,M
201,GED,2014-01-02 18:33,42.98,79.38,5.8,M,0.0,9.00,M,BKN,M,M
202,DOV,2014-01-02 18:43,37.40,100.00,12.7,M,0.0,10.00,M,OVC,M,M
203,ILG,2014-01-02 18:51,33.08,77.96,17.3,1010.20,0.0,5.00,M,OVC,M,M
204,GED,2014-01-02 18:54,42.08,82.17,9.2,1008.70,0.0,7.00,M,OVC,M,M
205,DOV,2014-01-02 18:58,36.86,99.29,8.1,1009.10,0.0,10.00,M,OVC,M,M
206,ILG,2014-01-02 19:51,32.00,81.42,17.3,1009.60,0.0,6.00,M,OVC,M,M
207,GED,2014-01-02 19:54,42.08,75.98,9.2,1007.70,0.0,9.00,M,OVC,M,M
208,DOV,2014-01-02 19:58,35.96,98.58,9.2,1008.80,0.0,10.00,M,OVC,M,M
209,ILG,2014-01-02 20:05,32.00,80.22,13.8,M,0.0,6.00,M,OVC,M,M
210,ILG,2014-01-02 20:51,30.92,81.95,12.7,1009.30,0.0,6.00,M,OVC,M,M
211,GED,2014-01-02 20:54,39.92,82.60,6.9,1008.30,0.0,7.00,M,BKN,OVC,M
212,DOV,2014-01-02 20:58,35.06,99.29,10.4,1008.10,0.0,10.00,M,OVC,M,M
213,ILG,2014-01-02 21:10,30.20,86.28,13.8,M,0.0,5.00,M,OVC,M,M
214,GED,2014-01-02 21:28,39.02,85.55,9.2,M,0.0,5.00,M,BKN,OVC,M
215,ILG,2014-01-02 21:51,30.92,81.95,15.0,1008.10,0.0,7.00,M,OVC,M,M
216,GED,2014-01-02 21:54,37.94,85.49,8.1,1007.00,0.0,6.00,M,OVC,M,M
217,DOV,2014-01-02 21:58,33.98,99.28,8.1,1007.40,0.0,10.00,M,OVC,M,M
218,DOV,2014-01-02 22:22,33.80,93.03,11.5,M,0.0,10.00,M,OVC,M,M
219,DOV,2014-01-02 22:24,33.80,93.03,10.4,M,0.0,10.00,M,OVC,M,M
220,DOV,2014-01-02 22:30,32.00,100.00,9.2,M,0.0,9.00,M,OVC,M,M
221,ILG,2014-01-02 22:34,30.20,86.28,16.1,M,0.0,2.00,M,OVC,M,M
222,ILG,2014-01-02 22:42,30.20,86.28,17.3,M,0.01,1.25,23.0,OVC,M,M
223,ILG,2014-01-02 22:51,28.94,92.19,16.1,1006.80,0.01,1.25,M,OVC,M,M
224,DOV,2014-01-02 22:53,32.00,100.00,6.9,M,0.0,7.00,M,OVC,M,M
225,GED,2014-01-02 22:54,37.94,85.49,9.2,1005.40,0.0,6.00,M,OVC,M,M
226,DOV,2014-01-02 22:58,33.08,98.57,8.1,1006.10,0.0,8.00,M,OVC,M,M
227,DOV,2014-01-02 23:14,32.00,100.00,9.2,M,0.0,10.00,M,OVC,M,M
228,DOV,2014-01-02 23:46,32.00,100.00,10.4,M,0.0,6.00,M,OVC,M,M
229,ILG,2014-01-02 23:51,28.94,88.82,15.0,1006.50,0.02,1.25,M,BKN,OVC,M
230,GED,2014-01-02 23:54,37.04,88.57,5.8,1004.70,0.0,5.00,M,OVC,M,M
231,DOV,2014-01-02 23:58,32.36,98.56,9.2,1005.10,0.0,7.00,M,OVC,M,M
232,DOV,2014-01-03 00:08,32.00,100.00,8.1,M,0.0,5.00,M,OVC,M,M
233,ILG,2014-01-03 00:19,28.40,92.86,10.4,M,0.03,0.75,M,OVC,M,M
234,DOV,2014-01-03 00:33,32.00,100.00,9.2,M,0.0,3.00,M,OVC,M,M
235,DOV,2014-01-03 00:43,32.00,100.00,11.5,M,0.0,2.00,M,OVC,M,M
236,ILG,2014-01-03 00:51,26.96,92.12,13.8,1005.60,0.07,0.75,M,VV ,M,M
237,DOV,2014-01-03 00:53,32.00,100.00,9.2,M,0.0,2.00,M,OVC,M,M
238,GED,2014-01-03 00:54,35.96,92.43,8.1,1004.20,0.03,4.00,M,OVC,M,M
239,DOV,2014-01-03 00:58,31.10,99.27,9.2,1004.70,0.0,2.00,M,OVC,M,M
240,DOV,2014-01-03 01:03,32.00,100.00,8.1,M,0.0,1.75,M,OVC,M,M
241,DOV,2014-01-03 01:08,32.00,100.00,9.2,M,0.0,1.75,M,OVC,M,M
242,DOV,2014-01-03 01:13,32.00,100.00,8.1,M,0.0,1.50,M,OVC,M,M
243,DOV,2014-01-03 01:28,32.00,100.00,10.4,M,0.0,1.75,M,OVC,M,M
244,DOV,2014-01-03 01:43,32.00,100.00,9.2,M,0.0,1.50,M,OVC,M,M
245,DOV,2014-01-03 01:48,32.00,92.97,9.2,M,0.0,1.25,M,OVC,M,M
246,ILG,2014-01-03 01:51,26.96,92.12,10.4,1005.30,0.1,0.50,M,VV ,M,M
247,DOV,2014-01-03 01:53,32.00,92.97,11.5,M,0.0,1.25,M,OVC,M,M
248,GED,2014-01-03 01:54,33.98,92.36,8.1,1003.10,0.07,1.75,M,OVC,M,M
249,DOV,2014-01-03 01:58,30.38,98.55,11.5,1003.70,0.0,1.25,M,OVC,M,M
250,DOV,2014-01-03 02:03,30.20,100.00,11.5,M,0.0,1.50,M,OVC,M,M
251,GED,2014-01-03 02:07,33.98,92.36,5.8,M,0.01,1.75,M,OVC,M,M
252,DOV,2014-01-03 02:08,30.20,100.00,12.7,M,0.0,1.75,17.3,OVC,M,M
253,ILG,2014-01-03 02:21,26.60,86.07,15.0,M,0.04,1.00,20.7,VV ,M,M
254,DOV,2014-01-03 02:23,30.20,100.00,11.5,M,0.0,1.50,M,OVC,M,M
255,DOV,2014-01-03 02:28,30.20,100.00,12.7,M,0.0,1.25,M,OVC,M,M
256,GED,2014-01-03 02:32,33.98,92.36,6.9,M,0.03,1.00,M,OVC,M,M
257,ILG,2014-01-03 02:35,26.60,86.07,11.5,M,0.05,0.75,M,VV ,M,M
258,DOV,2014-01-03 02:38,28.40,100.00,11.5,M,0.0,1.00,M,VV ,M,M
259,GED,2014-01-03 02:41,33.98,88.42,6.9,M,0.05,0.75,M,OVC,M,M
260,DOV,2014-01-03 02:48,28.40,100.00,12.7,M,0.0,0.75,M,VV ,M,M
261,ILG,2014-01-03 02:51,24.98,92.05,15.0,1004.30,0.08,0.75,M,VV ,M,M
262,DOV,2014-01-03 02:53,28.40,100.00,13.8,M,0.0,0.75,M,VV ,M,M
263,GED,2014-01-03 02:54,33.98,88.42,3.5,1002.60,0.06,0.75,M,OVC,M,M
264,DOV,2014-01-03 02:58,28.94,99.27,10.4,1003.00,0.1,0.75,M,VV ,M,M
265,DOV,2014-01-03 03:03,28.40,100.00,12.7,M,0.0,0.75,M,VV ,M,M
266,ILG,2014-01-03 03:04,24.80,92.74,17.3,M,0.05,0.75,M,VV ,M,M
267,DOV,2014-01-03 03:04,28.40,100.00,11.5,M,0.0,0.75,M,VV ,M,M
268,DOV,2014-01-03 03:16,28.40,100.00,12.7,M,0.0,0.75,M,VV ,M,M
269,DOV,2014-01-03 03:38,28.40,100.00,12.7,M,0.0,1.50,M,OVC,M,M
270,GED,2014-01-03 03:47,33.98,88.42,6.9,M,0.07,1.00,M,OVC,M,M
271,DOV,2014-01-03 03:49,28.40,100.00,15.0,M,0.0,1.25,M,OVC,M,M
272,ILG,2014-01-03 03:51,24.98,87.96,12.7,1004.10,0.12,0.75,M,VV ,M,M
273,GED,2014-01-03 03:54,33.98,88.42,8.1,1001.50,0.08,1.00,M,OVC,M,M
