,station,valid, tmpf ,  relh ,  sped ,  mslp ,  p01i ,  vsby ,  gust_mph ,  skyc1 ,  skyc2 ,  skyc3
51,TZR,2014-01-01 00:55,24.62,77.19,M,M,0.0,10.00,M,CLR,M,M
52,MWO,2014-01-01 00:55,27.86,72.90,0.0,M,0.0,10.00,M,CLR,M,M
53,POV,2014-01-01 00:55,17.42,75.89,4.6,M,0.0,10.00,M,SCT,BKN,BKN
54,UNI,2014-01-01 00:55,28.22,63.98,0.0,M,0.0,10.00,M,CLR,M,M
55,VES,2014-01-01 00:55,26.60,73.89,0.0,M,0.0,10.00,M,SCT,M,M
56,SGH,2014-01-01 00:56,24.08,74.20,3.5,1027.10,0.0,7.00,M,CLR,M,M
57,I69,2014-01-01 00:56,32.00,59.27,4.6,M,0.0,10.00,M,CLR,M,M
58,DAY,2014-01-01 00:56,26.96,65.84,3.5,1026.70,0.0,10.00,M,FEW,BKN,M
59,BJJ,2014-01-01 00:56,17.96,77.17,5.8,1026.90,0.0,10.00,M,BKN,M,M
60,FFO,2014-01-01 00:58,26.24,64.22,3.5,1026.90,0.0,10.00,M,CLR,M,M
61,4I3,2014-01-01 00:58,21.20,85.74,3.5,M,0.0,10.00,M,OVC,M,M
62,DLZ,2014-01-01 01:00,24.80,79.62,0.0,M,0.0,10.00,M,OVC,M,M
63,EDJ,2014-01-01 01:10,23.00,85.85,3.5,M,0.0,10.00,M,CLR,M,M
64,DFI,2014-01-01 01:12,17.60,79.00,4.6,M,0.0,2.50,M,BKN,OVC,M
65,PCW,2014-01-01 01:14,21.20,67.73,11.5,M,0.0,10.00,M,BKN,BKN,OVC
66,MRT,2014-01-01 01:14,22.10,78.77,3.5,M,0.0,10.00,M,CLR,M,M
67,TZR,2014-01-01 01:15,24.44,77.17,M,M,0.0,10.00,M,SCT,SCT,M
68,POV,2014-01-01 01:15,17.60,77.13,3.5,M,0.0,10.00,M,BKN,OVC,M
69,MWO,2014-01-01 01:15,27.86,72.34,0.0,M,0.0,10.00,M,SCT,M,M
70,I69,2014-01-01 01:15,32.00,59.27,3.5,M,0.0,10.00,M,CLR,M,M
71,LCK,2014-01-01 01:15,28.04,65.97,4.6,M,0.0,10.00,M,CLR,M,M
72,VES,2014-01-01 01:15,26.60,73.89,0.0,M,0.0,10.00,M,CLR,M,M
73,USE,2014-01-01 01:15,17.60,79.00,10.4,M,0.0,4.00,M,SCT,BKN,OVC
74,UNI,2014-01-01 01:15,27.32,67.43,0.0,M,0.0,10.00,M,CLR,M,M
75,4I3,2014-01-01 01:18,23.00,79.47,3.5,M,0.0,10.00,M,OVC,M,M
76,DLZ,2014-01-01 01:19,24.80,73.70,0.0,M,0.0,10.00,M,BKN,OVC,M
77,POV,2014-01-01 01:34,18.14,76.57,3.5,M,0.0,10.00,M,SCT,OVC,M
78,DFI,2014-01-01 01:34,17.60,79.00,3.5,M,0.0,4.00,M,OVC,M,M
79,PCW,2014-01-01 01:34,21.20,67.73,12.7,M,0.0,10.00,M,BKN,OVC,M
80,MRT,2014-01-01 01:34,21.02,81.82,0.0,M,0.0,10.00,M,SCT,SCT,M
81,VES,2014-01-01 01:35,26.60,73.89,0.0,M,0.0,10.00,M,CLR,M,M
82,LCK,2014-01-01 01:35,27.68,65.42,4.6,M,0.0,10.00,M,CLR,M,M
83,EDJ,2014-01-01 01:35,23.00,85.85,3.5,M,0.0,10.00,M,CLR,M,M
84,MWO,2014-01-01 01:35,27.86,67.50,3.5,M,0.0,10.00,M,CLR,M,M
85,UNI,2014-01-01 01:35,26.78,68.95,3.5,M,0.0,10.00,M,CLR,M,M
86,TZR,2014-01-01 01:35,24.80,76.61,M,M,0.0,10.00,M,SCT,OVC,M
87,USE,2014-01-01 01:35,17.60,79.00,8.1,M,0.0,3.00,M,SCT,OVC,M
88,I69,2014-01-01 01:36,32.00,59.27,3.5,M,0.0,10.00,M,CLR,M,M
89,DLZ,2014-01-01 01:39,23.00,79.47,0.0,M,0.0,10.00,M,BKN,OVC,M
90,4I3,2014-01-01 01:39,23.00,85.85,3.5,M,0.0,10.00,M,OVC,M,M
91,LPR,2014-01-01 01:41,19.40,73.13,9.2,M,0.0,2.50,M,OVC,M,M
92,TDZ,2014-01-01 01:44,17.60,72.93,11.5,M,0.0,2.50,M,OVC,M,M
93,EDJ,2014-01-01 01:50,23.00,85.85,0.0,M,0.0,10.00,M,CLR,M,M
94,YNG,2014-01-01 01:51,15.98,73.34,3.5,1026.40,0.0,10.00,M,FEW,OVC,M
95,CLE,2014-01-01 01:51,19.94,70.89,8.1,1027.80,0.0,3.00,M,OVC,M,M
96,CAK,2014-01-01 01:51,17.96,84.20,10.4,1026.60,0.0,8.00,M,BKN,OVC,M
97,CMH,2014-01-01 01:51,26.96,65.84,3.5,1026.60,0.0,10.00,M,SCT,BKN,M
98,MFD,2014-01-01 01:52,21.02,77.45,4.6,1026.60,0.0,10.00,M,OVC,M,M
99,TOL,2014-01-01 01:52,15.98,84.06,5.8,1027.30,0.0,5.00,M,OVC,M,M
100,OSU,2014-01-01 01:53,24.98,74.29,0.0,1026.40,0.0,10.00,M,SCT,M,M
101,LHQ,2014-01-01 01:53,26.06,68.33,0.0,1027.00,0.0,10.00,M,CLR,M,M
102,BKL,2014-01-01 01:53,21.02,70.46,12.7,1026.60,0.0,9.00,M,OVC,M,M
103,MNN,2014-01-01 01:53,23.00,74.09,0.0,1027.00,0.0,10.00,M,OVC,M,M
104,HZY,2014-01-01 01:53,15.98,67.07,9.2,1026.30,0.0,10.00,M,BKN,OVC,M
105,PCW,2014-01-01 01:53,21.20,67.73,15.0,M,0.0,6.00,M,FEW,BKN,OVC
106,FDY,2014-01-01 01:53,19.94,77.35,5.8,1026.50,0.0,5.00,M,BKN,OVC,M
107,TDZ,2014-01-01 01:53,17.96,77.17,11.5,1027.40,0.0,2.50,M,OVC,M,M
108,PHD,2014-01-01 01:53,24.98,65.58,0.0,1027.20,0.0,10.00,M,OVC,M,M
109,LPR,2014-01-01 01:53,19.94,77.35,8.1,1027.20,0.0,2.00,M,OVC,M,M
110,ZZV,2014-01-01 01:53,26.06,71.04,4.6,1027.00,0.0,10.00,M,OVC,M,M
111,DFI,2014-01-01 01:53,17.96,80.29,3.5,1027.40,0.0,2.50,M,OVC,M,M
112,LUK,2014-01-01 01:53,24.98,80.87,4.6,1027.20,0.0,10.00,M,CLR,M,M
113,HAO,2014-01-01 01:53,30.92,60.97,0.0,1026.80,0.0,10.00,M,CLR,M,M
114,MGY,2014-01-01 01:53,28.04,65.47,4.6,1026.00,0.0,10.00,M,CLR,M,M
115,AOH,2014-01-01 01:53,21.02,70.46,0.0,1026.70,0.0,10.00,M,BKN,OVC,M
116,AKR,2014-01-01 01:54,19.94,77.35,4.6,1026.50,0.0,3.00,M,OVC,M,M
117,ILN,2014-01-01 01:54,26.96,71.69,5.8,1028.00,0.0,10.00,M,CLR,M,M
118,MRT,2014-01-01 01:54,21.74,81.87,0.0,M,0.0,10.00,M,SCT,M,M
119,VTA,2014-01-01 01:54,26.06,71.04,4.6,1026.50,0.0,10.00,M,OVC,M,M
120,UNI,2014-01-01 01:55,26.78,69.49,4.6,M,0.0,10.00,M,CLR,M,M
121,MWO,2014-01-01 01:55,28.94,63.10,3.5,M,0.0,10.00,M,CLR,M,M
122,LCK,2014-01-01 01:55,27.32,66.91,4.6,M,0.0,10.00,M,CLR,M,M
123,TZR,2014-01-01 01:55,24.44,77.77,M,M,0.0,10.00,M,SCT,SCT,SCT
124,POV,2014-01-01 01:55,18.86,77.87,4.6,M,0.0,4.00,M,SCT,BKN,OVC
125,USE,2014-01-01 01:55,17.60,79.00,10.4,M,0.0,2.50,M,FEW,OVC,M
126,VES,2014-01-01 01:55,26.60,73.89,0.0,M,0.0,10.00,M,SCT,M,M
127,BJJ,2014-01-01 01:56,21.02,73.88,4.6,1026.90,0.0,10.00,M,OVC,M,M
128,I69,2014-01-01 01:56,32.00,63.99,4.6,M,0.0,10.00,M,CLR,M,M
129,SGH,2014-01-01 01:56,24.08,77.74,3.5,1026.60,0.0,7.00,M,CLR,M,M
130,DAY,2014-01-01 01:56,28.04,65.47,5.8,1025.90,0.0,10.00,M,FEW,OVC,M
131,CLE,2014-01-01 01:56,19.94,73.77,5.8,M,0.0,2.50,M,OVC,M,M
132,4I3,2014-01-01 01:58,24.80,73.70,3.5,M,0.0,10.00,M,OVC,M,M
133,FFO,2014-01-01 01:58,26.60,66.82,2.3,1026.50,0.0,10.00,M,OVC,M,M
134,DLZ,2014-01-01 02:00,23.00,79.47,0.0,M,0.0,10.00,M,SCT,SCT,SCT
135,CLE,2014-01-01 02:01,19.94,73.77,8.1,M,0.0,2.00,M,OVC,M,M
136,AKR,2014-01-01 02:04,19.40,79.16,4.6,M,0.0,2.50,M,OVC,M,M
137,TDZ,2014-01-01 02:06,17.60,79.00,11.5,M,0.0,3.00,M,OVC,M,M
138,EDJ,2014-01-01 02:10,21.20,92.63,0.0,M,0.0,10.00,M,CLR,M,M
139,HZY,2014-01-01 02:12,17.60,67.28,9.2,M,0.0,3.00,M,BKN,OVC,M
140,PCW,2014-01-01 02:13,19.40,79.16,11.5,M,0.0,4.00,M,FEW,SCT,OVC
141,POV,2014-01-01 02:15,19.22,83.63,6.9,M,0.0,2.50,M,OVC,M,M
142,I69,2014-01-01 02:15,32.00,63.99,4.6,M,0.0,10.00,M,CLR,M,M
143,TZR,2014-01-01 02:15,23.18,80.10,0.0,M,0.0,10.00,M,SCT,M,M
144,UNI,2014-01-01 02:15,25.88,72.12,4.6,M,0.0,10.00,M,CLR,M,M
145,VES,2014-01-01 02:15,26.60,73.89,0.0,M,0.0,10.00,M,SCT,M,M
146,MRT,2014-01-01 02:15,22.10,81.90,0.0,M,0.0,10.00,M,SCT,M,M
147,LCK,2014-01-01 02:15,25.52,73.21,5.8,M,0.0,10.00,M,CLR,M,M
148,MWO,2014-01-01 02:15,27.86,66.98,4.6,M,0.0,10.00,M,CLR,M,M
149,DFI,2014-01-01 02:15,17.60,79.00,4.6,M,0.0,2.00,M,OVC,M,M
150,USE,2014-01-01 02:15,17.60,79.00,8.1,M,0.0,3.00,M,SCT,BKN,OVC
151,4I3,2014-01-01 02:18,24.80,73.70,0.0,M,0.0,10.00,M,OVC,M,M
152,DLZ,2014-01-01 02:19,23.00,79.47,0.0,M,0.0,10.00,M,CLR,M,M
153,BKL,2014-01-01 02:20,19.40,79.16,13.8,M,0.0,2.50,M,FEW,OVC,M
154,AKR,2014-01-01 02:21,19.40,79.16,4.6,M,0.0,3.00,M,OVC,M,M
155,PCW,2014-01-01 02:25,21.20,73.32,9.2,M,0.0,6.00,M,FEW,OVC,M
156,DFI,2014-01-01 02:26,17.60,79.00,3.5,M,0.0,2.50,M,OVC,M,M
157,YNG,2014-01-01 02:34,15.80,78.84,6.9,M,0.0,2.00,M,FEW,BKN,M
158,POV,2014-01-01 02:34,19.40,85.63,6.9,M,0.0,2.50,M,OVC,M,M
159,MRT,2014-01-01 02:34,22.82,78.23,0.0,M,0.0,10.00,M,SCT,SCT,M
160,EDJ,2014-01-01 02:35,23.00,85.85,0.0,M,0.0,10.00,M,CLR,M,M
161,LCK,2014-01-01 02:35,26.06,71.59,3.5,M,0.0,10.00,M,CLR,M,M
162,MWO,2014-01-01 02:35,30.20,60.87,6.9,M,0.0,10.00,M,CLR,M,M
163,USE,2014-01-01 02:35,17.60,79.00,9.2,M,0.0,4.00,M,FEW,SCT,OVC
164,TZR,2014-01-01 02:35,23.72,80.15,0.0,M,0.0,10.00,M,SCT,M,M
165,VES,2014-01-01 02:35,24.80,85.96,4.6,M,0.0,10.00,M,SCT,M,M
166,UNI,2014-01-01 02:35,25.70,72.66,0.0,M,0.0,10.00,M,CLR,M,M
167,I69,2014-01-01 02:36,32.00,63.99,3.5,M,0.0,10.00,M,CLR,M,M
168,LPR,2014-01-01 02:37,19.40,79.16,5.8,M,0.0,2.50,M,OVC,M,M
169,DFI,2014-01-01 02:38,17.60,79.00,4.6,M,0.0,2.00,M,BKN,OVC,M
170,HZY,2014-01-01 02:38,17.60,72.93,9.2,M,0.0,2.50,M,OVC,M,M
171,DLZ,2014-01-01 02:39,23.00,79.47,0.0,M,0.0,10.00,M,BKN,BKN,M
172,4I3,2014-01-01 02:39,23.00,79.47,0.0,M,0.0,10.00,M,BKN,M,M
173,BKL,2014-01-01 02:39,19.40,85.63,13.8,M,0.0,1.75,M,OVC,M,M
174,DFI,2014-01-01 02:44,17.60,79.00,8.1,M,0.0,3.00,M,BKN,OVC,M
175,BKL,2014-01-01 02:50,19.40,85.63,13.8,M,0.0,2.00,M,OVC,M,M
176,EDJ,2014-01-01 02:50,21.20,85.74,0.0,M,0.0,10.00,M,CLR,M,M
177,CAK,2014-01-01 02:51,21.02,84.41,10.4,1026.70,0.0,5.00,M,OVC,M,M
178,YNG,2014-01-01 02:51,17.06,76.47,5.8,1026.50,0.0,2.00,M,FEW,BKN,M
179,CMH,2014-01-01 02:51,26.06,71.04,0.0,1026.40,0.0,10.00,M,FEW,SCT,BKN
180,CLE,2014-01-01 02:51,19.94,77.35,6.9,1027.80,0.01,2.00,M,OVC,M,M
181,MFD,2014-01-01 02:52,21.02,80.55,3.5,1026.60,0.0,4.00,M,OVC,M,M
182,TOL,2014-01-01 02:52,17.06,83.47,5.8,1027.30,0.0,4.00,M,OVC,M,M
183,LPR,2014-01-01 02:53,19.94,77.35,6.9,1027.20,0.0,3.00,M,OVC,M,M
184,HZY,2014-01-01 02:53,17.06,73.46,9.2,1026.40,0.0,1.50,M,OVC,M,M
185,OSU,2014-01-01 02:53,24.98,74.29,0.0,1026.50,0.0,10.00,M,CLR,M,M
186,DFI,2014-01-01 02:53,17.96,80.29,6.9,1027.40,0.0,3.00,M,BKN,OVC,M
187,AOH,2014-01-01 02:53,17.96,77.17,4.6,1026.80,0.0,10.00,M,BKN,BKN,M
188,PHD,2014-01-01 02:53,26.06,65.21,0.0,1027.10,0.0,10.00,M,FEW,OVC,M
189,LHQ,2014-01-01 02:53,24.08,74.20,3.5,1026.90,0.0,10.00,M,CLR,M,M
190,FDY,2014-01-01 02:53,19.94,81.09,4.6,1026.30,0.0,10.00,M,OVC,M,M
191,ZZV,2014-01-01 02:53,24.98,68.20,0.0,1026.70,0.0,10.00,M,FEW,M,M
192,BKL,2014-01-01 02:53,19.94,81.09,11.5,1026.70,0.0,2.00,M,OVC,M,M
193,HAO,2014-01-01 02:53,32.00,58.37,0.0,1026.30,0.0,10.00,M,CLR,M,M
194,TDZ,2014-01-01 02:53,17.96,80.29,8.1,1027.40,0.0,4.00,M,OVC,M,M
195,LUK,2014-01-01 02:53,26.96,78.00,0.0,1027.10,0.0,10.00,M,CLR,M,M
196,MNN,2014-01-01 02:53,21.92,81.25,3.5,1026.80,0.0,10.00,M,BKN,OVC,M
197,MGY,2014-01-01 02:53,28.94,66.09,6.9,1025.40,0.0,10.00,M,CLR,M,M
198,PCW,2014-01-01 02:53,21.20,79.31,9.2,M,0.0,10.00,M,BKN,OVC,M
199,AKR,2014-01-01 02:54,19.94,81.09,3.5,1026.40,0.0,2.50,M,OVC,M,M
200,MRT,2014-01-01 02:54,22.28,80.03,0.0,M,0.0,10.00,M,CLR,M,M
201,VTA,2014-01-01 02:54,24.08,77.14,0.0,1026.40,0.0,10.00,M,BKN,M,M
202,ILN,2014-01-01 02:54,28.04,71.26,8.1,1027.80,0.0,10.00,M,CLR,M,M
203,POV,2014-01-01 02:54,19.76,86.32,8.1,M,0.0,3.00,M,OVC,M,M
204,VES,2014-01-01 02:55,23.00,85.85,0.0,M,0.0,10.00,M,SCT,M,M
205,UNI,2014-01-01 02:55,26.42,71.63,3.5,M,0.0,10.00,M,CLR,M,M
206,USE,2014-01-01 02:55,17.60,85.51,8.1,M,0.0,2.50,M,BKN,BKN,OVC
207,LCK,2014-01-01 02:55,27.14,68.99,3.5,M,0.0,10.00,M,CLR,M,M
208,TZR,2014-01-01 02:55,23.72,82.66,0.0,M,0.0,10.00,M,SCT,M,M
209,MWO,2014-01-01 02:55,32.54,58.45,8.1,M,0.0,10.00,M,CLR,M,M
210,DAY,2014-01-01 02:56,28.04,65.47,4.6,1025.90,0.0,10.00,M,FEW,OVC,M
211,BJJ,2014-01-01 02:56,21.02,77.45,0.0,1027.00,0.0,6.00,M,FEW,OVC,M
212,SGH,2014-01-01 02:56,26.06,74.41,4.6,1026.30,0.0,7.00,M,CLR,M,M
213,I69,2014-01-01 02:56,32.00,63.99,4.6,M,0.0,10.00,M,CLR,M,M
214,4I3,2014-01-01 02:58,23.00,79.47,0.0,M,0.0,10.00,M,BKN,M,M
215,FFO,2014-01-01 02:58,26.96,66.35,3.5,1026.20,0.0,10.00,M,OVC,M,M
216,LPR,2014-01-01 03:00,19.40,79.16,4.6,M,0.0,2.50,M,OVC,M,M
217,DLZ,2014-01-01 03:00,23.00,79.47,0.0,M,0.0,10.00,M,SCT,SCT,BKN
218,TDZ,2014-01-01 03:04,17.60,79.00,6.9,M,0.0,2.00,M,OVC,M,M
219,CLE,2014-01-01 03:05,19.94,77.35,8.1,M,0.0,3.00,M,OVC,M,M
220,LPR,2014-01-01 03:09,19.40,85.63,4.6,M,0.0,1.50,M,OVC,M,M
221,PCW,2014-01-01 03:09,21.20,73.32,11.5,M,0.0,10.00,M,SCT,BKN,OVC
222,EDJ,2014-01-01 03:10,21.20,92.63,0.0,M,0.0,10.00,M,FEW,M,M
223,VES,2014-01-01 03:15,21.20,92.63,4.6,M,0.0,10.00,M,SCT,M,M
224,MRT,2014-01-01 03:15,20.30,85.02,0.0,M,0.0,10.00,M,CLR,M,M
225,LCK,2014-01-01 03:15,27.32,68.48,5.8,M,0.0,10.00,M,CLR,M,M
226,USE,2014-01-01 03:15,17.60,85.51,6.9,M,0.0,2.50,M,SCT,OVC,M
227,LPR,2014-01-01 03:15,19.40,85.63,5.8,M,0.0,2.50,M,OVC,M,M
228,UNI,2014-01-01 03:15,26.96,70.05,0.0,M,0.0,10.00,M,CLR,M,M
229,I69,2014-01-01 03:15,32.00,63.99,5.8,M,0.0,10.00,M,CLR,M,M
230,POV,2014-01-01 03:15,19.40,87.66,8.1,M,0.0,2.50,M,OVC,M,M
231,TZR,2014-01-01 03:15,23.72,82.02,3.5,M,0.0,10.00,M,SCT,M,M
232,MWO,2014-01-01 03:15,31.46,58.29,6.9,M,0.0,10.00,M,CLR,M,M
233,BKL,2014-01-01 03:17,19.40,85.63,16.1,M,0.0,1.50,M,FEW,OVC,M
234,4I3,2014-01-01 03:18,23.00,85.85,0.0,M,0.0,10.00,M,OVC,M,M
235,AKR,2014-01-01 03:19,19.40,85.63,0.0,M,0.0,3.00,M,OVC,M,M
236,DLZ,2014-01-01 03:19,23.00,79.47,0.0,M,0.0,10.00,M,SCT,SCT,M
237,TDZ,2014-01-01 03:26,17.60,79.00,8.1,M,0.0,3.00,M,OVC,M,M
238,HZY,2014-01-01 03:29,17.60,72.93,9.2,M,0.0,3.00,M,OVC,M,M
239,LPR,2014-01-01 03:31,19.40,85.63,5.8,M,0.0,1.75,M,OVC,M,M
240,CLE,2014-01-01 03:32,19.94,77.35,9.2,M,0.01,2.50,M,OVC,M,M
241,PCW,2014-01-01 03:33,19.40,85.63,8.1,M,0.0,4.00,M,SCT,OVC,M
242,POV,2014-01-01 03:34,19.40,85.63,10.4,M,0.0,2.50,17.3,BKN,OVC,M
243,MRT,2014-01-01 03:34,20.30,85.68,0.0,M,0.0,10.00,M,BKN,M,M
244,EDJ,2014-01-01 03:35,19.40,92.57,3.5,M,0.0,10.00,M,FEW,M,M
245,TDZ,2014-01-01 03:35,17.60,79.00,9.2,M,0.0,2.00,M,OVC,M,M
246,BKL,2014-01-01 03:35,19.40,85.63,15.0,M,0.0,2.00,M,OVC,M,M
247,MWO,2014-01-01 03:35,32.18,58.85,8.1,M,0.0,10.00,M,CLR,M,M
248,UNI,2014-01-01 03:35,25.34,77.85,3.5,M,0.0,10.00,M,CLR,M,M
249,LCK,2014-01-01 03:35,27.68,68.53,4.6,M,0.0,10.00,M,CLR,M,M
250,TZR,2014-01-01 03:35,23.90,80.78,4.6,M,0.0,10.00,M,SCT,M,M
251,USE,2014-01-01 03:35,17.60,85.51,8.1,M,0.0,2.00,M,SCT,OVC,M
252,VES,2014-01-01 03:35,21.20,92.63,0.0,M,0.0,10.00,M,SCT,M,M
253,I69,2014-01-01 03:36,32.00,63.99,4.6,M,0.0,10.00,M,CLR,M,M
254,YNG,2014-01-01 03:37,17.60,79.00,5.8,M,0.0,2.00,M,OVC,M,M
255,4I3,2014-01-01 03:38,23.00,85.85,0.0,M,0.0,10.00,M,BKN,M,M
256,DLZ,2014-01-01 03:39,21.20,85.74,0.0,M,0.0,10.00,M,BKN,M,M
257,HZY,2014-01-01 03:46,17.60,72.93,9.2,M,0.0,2.50,M,OVC,M,M
258,AKR,2014-01-01 03:46,19.40,85.63,4.6,M,0.0,2.00,M,OVC,M,M
259,TOL,2014-01-01 03:48,17.60,79.00,8.1,M,0.01,3.00,M,OVC,M,M
260,BKL,2014-01-01 03:50,21.20,85.74,16.1,M,0.0,1.75,M,BKN,OVC,M
261,EDJ,2014-01-01 03:50,21.20,85.74,0.0,M,0.0,10.00,M,FEW,M,M
262,CAK,2014-01-01 03:51,21.02,87.75,9.2,1026.60,0.0,3.00,M,OVC,M,M
263,YNG,2014-01-01 03:51,17.96,84.20,5.8,1026.50,0.0,2.00,M,BKN,OVC,M
264,CLE,2014-01-01 03:51,19.94,77.35,9.2,1027.90,0.01,2.00,M,OVC,M,M
265,CMH,2014-01-01 03:51,24.98,74.29,0.0,1026.20,0.0,10.00,M,FEW,M,M
266,TOL,2014-01-01 03:52,17.06,83.47,8.1,1027.70,0.01,3.00,M,OVC,M,M
267,MFD,2014-01-01 03:52,21.02,80.55,3.5,1026.70,0.0,10.00,M,BKN,OVC,M
268,PHD,2014-01-01 03:53,26.06,68.33,0.0,1027.00,0.0,10.00,M,OVC,M,M
269,LHQ,2014-01-01 03:53,26.06,71.04,4.6,1026.40,0.0,10.00,M,CLR,M,M
270,TDZ,2014-01-01 03:53,17.96,80.29,10.4,1027.90,0.0,1.75,M,OVC,M,M
271,MGY,2014-01-01 03:53,28.04,68.57,9.2,1025.00,0.0,10.00,M,CLR,M,M
272,HAO,2014-01-01 03:53,33.08,58.08,4.6,1025.90,0.0,10.00,M,CLR,M,M
